dimitrov_g._hard sela_d._hard 1.11 6.27
mannarino_a._hard jaziri_m._hard 1.25 3.83
smith_j.p._hard karlovic_i._hard 3.1 1.36
rubin_n._hard groth_s._hard 2.76 1.44
becker_b._hard albot_r._hard 1.47 2.63
chardy_j._hard ebden_m._hard 1.14 5.57
johnson_s._hard millman_j._hard 1.44 2.73
dzumhur_d._hard berankis_r._hard 2.65 1.47
krajicek_a._hard anderson_k._hard 3.89 1.24
marchenko_i._hard granollers-pujol_m._hard 1.72 2.09
ito_t._hard novikov_d._hard 1.68 2.15
ramirez_hidalgo_r._hard tomic_b._hard 4.46 1.2
young_d._hard kukushkin_m._hard 1.74 2.06
querrey_s._hard de_bakker_t._hard 1.35 3.14
smyczek_t._hard fritz_t._hard 2.72 1.44
dell'acqua_m._hard kudla_d._hard 1.54 2.45
becker_b._hard johnson_s._hard 2.8 1.42
mannarino_a._hard ito_t._hard 1.35 3.17
ramirez_hidalgo_r._hard marchenko_i._hard 2.21 1.64
dimitrov_g._hard dzumhur_d._hard 1.1 6.57
smyczek_t._hard young_d._hard 2.27 1.62
chardy_j._hard rubin_n._hard 1.2 4.44
querrey_s._hard krajicek_a._hard 1.31 3.39
dell'acqua_m._hard smith_j.p._hard 1.27 3.65
dimitrov_g._hard mannarino_a._hard 1.25 3.91
ramirez_hidalgo_r._hard becker_b._hard 2.14 1.7
querrey_s._hard smyczek_t._hard 1.29 3.56
dell'acqua_m._hard chardy_j._hard 2.07 1.74
ramirez_hidalgo_r._hard dimitrov_g._hard 4.56 1.19
querrey_s._hard dell'acqua_m._hard 2.7 1.45
querrey_s._hard ramirez_hidalgo_r._hard 1.4 2.92
haase_r._hard sousa_j._hard 2.86 1.41
paire_b._hard bolelli_s._hard 1.53 2.47
goffin_d._hard chung_h._hard 1.26 3.81
stakhovsky_s._hard lopez_f._hard 3.59 1.29
zverev_m._hard ramanathan_r._hard 1.12 6.02
gulbis_e._hard de_schepper_k._hard 1.56 2.41
kuznetsov_an._hard pouille_l._hard 1.7 2.12
gabashvili_t._hard simon_g._hard 4.29 1.21
kyrgios_n._hard pospisil_v._hard 1.39 2.95
zverev_a._hard benneteau_j._hard 1.6 2.31
millot_v._hard mahut_n._hard 3.3 1.32
halys_q._hard guez_d._hard 1.57 2.37
goffin_d._hard zverev_m._hard 1.3 3.49
wawrinka_s._hard stakhovsky_s._hard 1.2 4.46
cilic_m._hard haase_r._hard 1.17 4.84
kuznetsov_an._hard halys_q._hard 1.32 3.3
paire_b._hard millot_v._hard 1.29 3.51
kyrgios_n._hard gabashvili_t._hard 1.28 3.59
gasquet_r._hard gulbis_e._hard 1.28 3.6
berdych_t._hard zverev_a._hard 1.18 4.75
cilic_m._hard kuznetsov_an._hard 1.24 4.02
kyrgios_n._hard gasquet_r._hard 2.36 1.58
paire_b._hard wawrinka_s._hard 3.91 1.25
berdych_t._hard goffin_d._hard 1.38 3.02
cilic_m._hard paire_b._hard 1.39 2.99
kyrgios_n._hard berdych_t._hard 2.18 1.67
kyrgios_n._hard cilic_m._hard 1.58 2.35
pella_g._clay isner_j._clay 3.04 1.37
cervantes_i._clay daniel_t._clay 1.96 1.82
giraldo_s._clay elias_g._clay 1.69 2.15
ramos-vinolas_a._clay lajovic_d._clay 1.6 2.31
schwartzman_d._clay souza_j._clay 1.42 2.82
delbonis_f._clay sock_j._clay 2.08 1.73
lorenzi_p._clay cecchinato_m._clay 1.36 3.07
fognini_f._clay bedene_a._clay 1.3 3.46
thiem_d._clay andujar_p._clay 1.32 3.35
ferrer_d._clay jarry_n._clay 1.02 15.24
dolgopolov_o._clay bellucci_t._clay 2.07 1.74
gimeno-traver_d._clay monaco_j._clay 2.94 1.39
cuevas_p._clay bagnis_f._clay 1.25 3.84
almagro_n._clay munoz-de_la_nava_d._clay 1.24 3.94
nadal-parera_r._clay carreno-busta_p._clay 1.06 9.05
monteiro_t._clay tsonga_j.w._clay 9.81 1.05
thiem_d._clay schwartzman_d._clay 1.29 3.55
gimeno-traver_d._clay fognini_f._clay 4.32 1.21
pella_g._clay giraldo_s._clay 1.9 1.87
ferrer_d._clay ramos-vinolas_a._clay 1.12 6.31
dolgopolov_o._clay cervantes_i._clay 1.28 3.6
delbonis_f._clay lorenzi_p._clay 1.52 2.48
nadal-parera_r._clay almagro_n._clay 1.15 5.16
cuevas_p._clay monteiro_t._clay 1.11 6.21
pella_g._clay gimeno-traver_d._clay 1.42 2.83
cuevas_p._clay delbonis_f._clay 1.49 2.61
nadal-parera_r._clay dolgopolov_o._clay 1.26 3.8
thiem_d._clay ferrer_d._clay 2.46 1.54
pella_g._clay thiem_d._clay 5.21 1.16
cuevas_p._clay nadal-parera_r._clay 4.91 1.17
cuevas_p._clay pella_g._clay 1.4 2.92
mannarino_a._hard hank_t._hard 1.03 12.24
young_d._hard muller_g._hard 3.43 1.31
marchenko_i._hard paul_t._hard 1.45 2.7
haase_r._hard patino_l._hard 1.02 13.45
nishikori_k._hard de_bakker_t._hard 1.04 11.53
estrella_v._hard gomez_l._hard 1.11 6.43
fritz_t._hard chardy_j._hard 1.91 1.86
harrison_r._hard cilic_m._hard 3.62 1.28
